EAN code	Vendorcode	Vendor SKU	Brand	Name	SRP price ex. VAT EUR	Your price ex. VAT EUR	Stock
7636490076541	ST10000DM0004	RSH-4230	Seagate	Seagate 10TB Guardian BarraCuda Pro HDD (ST10000DM0004)	361.98	357.31	0
0763649103210	ST12000NE0007	RSH-4797	Seagate	Seagate 12TB Guardian IronWolf Pro NAS (ST12000NE0007)	394.21	389.31	0
07636490077043	ST12000NM0007	RSH-4759	Seagate	Seagate 12TB SATA III 256MB Exos X12 Enterprise (ST12000NM0007)	417.36	400.08	0
7636490045820	ST800FM0053	RSH-5120	Seagate	800GB Seagate 1200 SSD SAS 12Gb/s 2.5 inch MLC ST800FM0053	2471.07	906.02	3
4044951008780	AZZ#68	RSH-0424	Sharkoon	Sharkoon QuickProtect 3,5 inch	5.74	4.48	80
4044951009909	FPUS10	RSH-0627	Sharkoon	Sharkoon 4044951009909	11.53	9.72	0
4044951011261	T2US33	RSH-0958	Sharkoon	Sharkoon Quickstore Portable Pro USB3.0 Zwart	14.46	13.50	5
4044951006403	RDUA06	RSH-0117	Sharkoon	Sharkoon DriveLink	24.79	19.98	7
4044951014057	RDUA520	RSH-0776	Sharkoon	Sharkoon SATA QuickPort XT USB3.0	24.79	20.50	31
4044951020089	RDUA78	RSH-4800	Sharkoon	Sharkoon QuickPort XT HC Pro	28.09	23.76	6
4044951017416	T2US35	RSH-3318	Sharkoon	Sharkoon QuickStore Portable USB 3.1	28.92	23.76	11
4044951013760	RDUA73	RSH-2911	Sharkoon	Sharkoon DriveLink Combo USB3.0	33.05	28.01	7
4044951017201	FPUS11	RSH-3317	Sharkoon	Sharkoon USB 3.1 Host Controller Card	33.05	22.50	13
4044951016815	RDUA56	RSH-3118	Sharkoon	Sharkoon Quickport XT Duo Clone	37.18	31.86	8
4044951017652		RSH-3787	Sharkoon	Sharkoon SATA QuickPort USB 3.1 Type C	41.31	34.72	7
4044951018970		RSH-4855	Sharkoon	Sharkoon QuickPort Duo Clone USB 3.1 Type C	41.53	33.75	6
4044951010066	RDUA40	RSH-0518	Sharkoon	Sharkoon SATA QuickPort Duo USB3.0	45.37	36.72	6
4044951011797	RDUA42	RSH-1984	Sharkoon	Sharkoon QuickPort Combo USB3.0	49.50	38.88	8
4711174720507	2.5HD B	RSH-0374	Synology	Synology 2,5"" HDD Houder TYPE B voor 2BAY DS	7.14	6.78	14
4711174720514	DiskHolder C	RSH-0473	Synology	Synology 2,5"" HDD Houder TYPE C	7.14	6.78	16
4711174720491	2.5HD A	RSH-0373	Synology	Synology 2,5"" HDD Houder TYPE A voor 1BAY DS	7.14	6.79	7
4711174721740	RKM114	RSH-1928	Synology	Synology RKM114 Railkit Fixed 1U	30.00	28.50	3
4711174721917	RAMEC1600DDR3-2GBX2	RSH-2699	Synology	Synology EC1600 DRAM Module 4GB (2GB X 2) RAMEC1600DDR3-2GBX2	52.00	49.40	0
4711174722945	D3NS1866L-4G	RSH-4679	Synology	Synology D3NS1866L-4G	62.00	58.90	33
4711174723041	D4N2133-4G	RSH-4872	Synology	Synology Non-ECC UDIMM RAM Module 4GB D4N2133-4G	67.00	63.65	10
4711174722488	RKS1317	RSH-4058	Synology	Synology RKS1317	69.00	65.55	20
4711174721900	RAM1600DDR3-4GB	RSH-2733	Synology	Synology 4GB DDR3 RAM1600 Module RAM1600DDR3-4GB	70.00	66.50	12
4711174721931	E10G15-F1	RSH-2731	Synology	Synology E10G15-F1 10Gbps SFP+ Ethernet Adapter	114.88	109.13	6
4711174722860	M2D17	RSH-4483	Synology	Synology M2D17 PCIe Gen2 x8 adapter kaart	123.00	116.85	20
4711174721870	RAMEC1600DDR3-4GBX2	RSH-2700	Synology	Synology EC1600 DRAM Module 8GB (4GB X 2) RAMEC1600DDR3-4GBX2	133.00	126.35	3
4711174722877	RAM1600DDR3L-4GBx2	RSH-4482	Synology	Synology DDR3 RAM Module 8GB (4GB x 2) RAM1600DDR3L-4GBX2	140.00	133.00	5
4711174722419	RAMEC2133DDR4-8GB	RSH-4097	Synology	Synology RAM Module 8GB RAMEC2133DDR4-8GB	188.00	178.60	7
4711174722471	E10G17-F2	RSH-4098	Synology	Synology E10G17-F2	225.00	213.75	5
4711174722785	RAM1600DDR3L-8GBx2	RSH-4481	Synology	Synology DDR3 RAM Module 16GB (8GB x 2) RAM1600DDR3L-8GBX2	267.00	253.65	6
4711174722518	RAMEC2133DDR4SO-16GB	RSH-4314	Synology	Synology RAMEC2133DDR4SO-16GB	330.00	313.50	1
4711174721887	RAMEC1600DDR3-8GBX2	RSH-2701	Synology	Synology EC1600 DRAM Module 16GB (8GB X 2) RAMEC1600DDR3-8GBX2	340.00	323.00	0
4711174722426	RAMEC2133DDR4-16GB	RSH-4096	Synology	Synology RAM Module 16GB RAMEC2133DDR4-16GB	341.00	323.95	0
4711174722433	RAMRG2133DDR4-16GB	RSH-4315	Synology	Synology RAMRG2133DDR4-16GB	343.00	325.85	0
4711174722440	RAMRG2133DDR4-32GB	RSH-4316	Synology	Synology RAMRG2133DDR4-32GB	610.00	579.50	0
4711174722907	RS2818RP+	RSH-4871	Synology	Synology RS2818RP+	2380.00	2261.00	4
4711174721474	EDS14	RSH-2367	Synology	Synology EDS14	220.00	207.68	4
4711174722778	DS3018xs	RSH-4677	Synology	Synology DS3018xs	1190.00	1123.36	9
4711174722792	FS1018	RSH-4849	Synology	Synology FS1018	1317.00	1243.25	5
4711174722464	DS3617XS	RSH-4266	Synology	Synology DS3617xs	2100.00	1982.40	4
4711174722532	RX1217sas	RSH-4322	Synology	Synology RX1217sas	2160.00	2039.04	0
4711174722020	RX1216sas	RSH-3349	Synology	Synology RX1216sas	2160.33	2039.35	0
4711174723058	RS3618xs	RSH-4998	Synology	Synology RS3618xs	2332.00	2201.41	3
4711174721955	RXD1215sas	RSH-3329	Synology	Synology RXD1215sas (12x SAS, RAID, 5x 2Gbps) Expansion Unit	2600.00	2454.40	1
4711174722549	RX2417sas	RSH-4323	Synology	Synology RX2417sas	2600.00	2454.40	0
4711174722228	RS3617RPxs	RSH-4094	Synology	Synology RS3617RPxs	2775.00	2619.60	0
4711174721948	RC18015xs+	RSH-3328	Synology	Synology RC18015xs+ (RAID, 5x 2Gbps) RackStation	2891.74	2729.80	2
4711174722204	RS3617xs+	RSH-4095	Synology	Synology RS3617xs+	3545.00	3346.48	2
4711174722457	RS4017xs+	RSH-4320	Synology	Synology RS4017xs+	4450.00	4200.80	2
4711174722525	RS18017xs+	RSH-4321	Synology	Synology RS18017xs+	4545.00	4290.48	1
4711174722686	FS2017	RSH-4496	Synology	Synology FlashStation FS2017	5450.00	5144.80	0
4711174722402	FS3017	RSH-4234	Synology	Synology FlashStation FS3017	10999.00	10383.06	0
4711174722938	EW201	RSH-4537	Synology	Synology EW201 - Warranty Extension DS1517+, DS1817+ of DX517	66.00	62.70	26
4711174723027	EW202	RSH-4869	Synology	Synology EW202 - Warranty Extension RS818+, RS818RP+, RS2818RP+ 	190.00	180.50	4
	VDSM	RSH-4828	Synology	Synology Virtual DSM License	142.00	134.90	0
4711174722365	MailPlus 5 Licenses	RSH-3844	Synology	Synology MailPlus 5 Licenties	230.00	218.50	1
4711174722372	MailPlus 20 Licenses	RSH-3845	Synology	Synology MailPlus 20 Licenties	910.00	864.50	1
4711174720279	DEVICE LICENSE (X 1)	RSH-0144	Synology	Synology Device Single License	40.00	36.71	159
4711174720293	DEVICE LICENSE (X 4)	RSH-0242	Synology	Synology Device License Pack x 4	150.00	137.67	46
4711174721801	DEVICE LICENSE (X 8)	RSH-2435	Synology	Synology Device License Pack x 8	272.00	249.63	20
4711174721771	DS115j	RSH-2698	Synology	Synology DS115j	75.50	71.73	182
4711174722068	DS216se	RSH-3483	Synology	Synology DS216se	115.00	109.25	114
4711174722952	DS118	RSH-4755	Synology	Synology DS118	145.00	137.75	71
4711174722815	DS218j	RSH-4756	Synology	Synology DS218j	154.00	146.30	75
4711174722884	DS218play	RSH-4757	Synology	Synology DS218play	197.52	187.64	134
4711174722969	DS218	RSH-4848	Synology	Synology DS218	226.00	214.70	100
4711174722082	DS416slim	RSH-3779	Synology	Synology DS416slim	259.00	246.05	15
4711174722747	DS418j	RSH-4656	Synology	Synology DS418j	260.00	247.00	13
4711174722587	DS218+	RSH-4673	Synology	Synology DS218+	285.00	270.75	459
4711174721306	DX513	RSH-1287	Synology	Synology DX513 (5xSATA, RAID) NAS Expansion	350.00	332.50	6
4711174722631	DS418	RSH-4674	Synology	Synology DS418	351.00	333.45	42
4711174722600	DS718+	RSH-4675	Synology	Synology DS718+	380.00	361.00	50
4711174722297	RS217	RSH-4093	Synology	Synology RS217	390.00	370.50	6
4711174722808	DS418play	RSH-4713	Synology	Synology DS418play	409.00	388.55	20
4711174722679	DX517	RSH-4480	Synology	Synology DX517	428.00	406.60	1
4711174721764	RX415	RSH-2714	Synology	Synology RX415	450.00	427.50	0
4711174722259	RS816	RSH-4054	Synology	Synology RS816	455.00	432.25	18
4711174722594	DS918+	RSH-4676	Synology	Synology DS918+	475.00	451.25	127
4711174722983	RX418	RSH-4868	Synology	Synology RX418 Uitbreidingsunit	475.00	451.25	2
4711174722716	DS1517	RSH-4552	Synology	Synology DS1517	570.00	541.50	5
4711174722648	DS1517+ (2GB)	RSH-4476	Synology	Synology DS1517+ (2GB)	666.00	632.70	6
4711174722754	DS1517+ (8GB)	RSH-4477	Synology	Synology DS1517+ (8GB)	732.00	695.40	15
4711174722655	DS1817+ (2GB)	RSH-4478	Synology	Synology DS1817+ (2GB)	809.00	768.55	17
4711174722723	DS1817	RSH-4553	Synology	Synology DS1817	809.00	768.55	6
4711174722914	RS818+	RSH-4866	Synology	Synology RS818+	809.00	768.55	14
4711174721856	DX1215	RSH-2777	Synology	Synology DX1215	815.00	774.25	1
4711174722761	DS1817+ (8GB)	RSH-4479	Synology	Synology DS1817+ (8GB)	875.00	831.25	18
4711174722921	RS818RP+	RSH-4867	Synology	Synology RS818RP+	1094.00	1039.30	17
4711174722303	RX1217	RSH-4056	Synology	Synology RX1217	1130.00	1073.50	0
4711174721733	DS2415+	RSH-2849	Synology	Synology DS2415+	1200.00	1140.00	3
4711174722556	RS2418+	RSH-5005	Synology	Synology RS2418+	1523.00	1446.85	7
4711174722310	RX1217RP	RSH-4057	Synology	Synology RX1217RP	1690.00	1605.50	1
4711174722051	RS2416RP+	RSH-3452	Synology	Synology RS2416RP+	1825.00	1733.75	2
4711174722563	RS2418RP+	RSH-5006	Synology	Synology RS2418RP+	1999.00	1899.05	2
4711174721986	RT1900ac	RSH-3545	Synology	Synology RT1900ac Router	113.00	107.32	18
4711174722327	RT2600AC	RSH-4309	Synology	Synology RT2600ac Router	190.00	180.45	32
4711174720590	HDDTRAY_D1	RSH-1133	Synology	Synology HDD Tray D1	9.00	6.00	5
4711174721276	HDDTRAY_D5	RSH-1596	Synology	Synology HDD Tray D5	9.00	7.00	3
4711174720637	HDDTRAY_SLIM	RSH-1136	Synology	Synology HDD Tray Slim	9.30	6.00	2
4711174729951	HDDTRAY_D7	RSH-3105	Synology	Synology HDD Tray D7	9.92	7.00	6
4711174729548	40*40*10_1	RSH-1569	Synology	Synology CPU FAN 40*40*10_1	10.88	9.00	14
4711174729920	HDDTRAY_D6	RSH-3106	Synology	Synology HDD Tray D6	11.53	8.40	23
4711174729418	50*50*15_1	RSH-1570	Synology	Synology FAN 50*50*15_1	11.72	7.50	2
4711174729425	50*50*20	RSH-1573	Synology	Synology FAN 50*50*20	11.72	7.20	8
4711174729432	FAN_60*60*15_1	RSH-1599	Synology	Synology FAN 60*60*15	11.72	7.60	2
4711174729593	FAN_80*80*20_3	RSH-1882	Synology	Synology FAN 80*80*20_3	12.40	8.00	4
4711174720613	HDDTRAY_D3	RSH-1134	Synology	Synology HDD Tray D3	12.40	8.50	1
4711174729456	92*92*25_1	RSH-1566	Synology	Synology FAN 92*92*25_1	12.56	7.50	11
4711174729449	FAN_70*70*25_1	RSH-1572	Synology	Synology FAN 70*70*25_1	12.56	8.00	0
4711174729500	FAN_80*80*20_2	RSH-1600	Synology	Synology FAN 80*80*20_2	12.56	8.00	25
4711174728428	FAN_120*120*25_4	RSH-4650	Synology	Synology FAN 120*120*25_4	13.02	12.30	0
4711174729463	80*80*25_1	RSH-1567	Synology	Synology FAN 80*80*25_1	14.24	9.00	32
4711174729494	FAN_80*80*20_1	RSH-1571	Synology	Synology FAN 80*80*20_1	14.24	9.00	9
4711174729517	60*60*10_1	RSH-1574	Synology	Synology FAN 60*60*10_1	14.24	8.40	0
4711174729555	40*40*10_2	RSH-1577	Synology	Synology CPU Cooler 40*40*10_2	14.24	9.50	3
4711174729487	FAN_80*80*25_3	RSH-1601	Synology	Synology FAN 80*80*25_3	14.24	9.50	18
4711174729616	FAN_60*60*10_2	RSH-3103	Synology	Synology FAN 60*60*10_2	14.83	11.40	0
4711174729050	ADAPTER36W_1	RSH-1579	Synology	Synology Adapter 36W_1 (Slim)	15.00	12.50	0
4711174729470	FAN_80*80*25_2	RSH-1568	Synology	Synology FAN 80*80*25_2	15.08	10.00	22
4711174729524	FAN_120*120*25_1	RSH-1575	Synology	Synology FAN 120*120*25_1	15.08	11.20	4
4711174729531	40*40*20_1	RSH-1576	Synology	Synology FAN 40*40*20_1	15.08	9.50	1
4711174720996	HDDTRAY_R2	RSH-1001	Synology	Synology HDD Tray R2	15.30	12.15	17
4711174720620	HDDTRAY_R1	RSH-1559	Synology	Synology HDD Tray R1	15.30	12.15	17
4711174729944	HDDTRAY_R6	RSH-3108	Synology	Synology HDD Tray R6	15.30	12.15	7
4711174729067	ADAPTER10W/11W_1_EU	RSH-1580	Synology	Synology Adapter 10W/11W (Mini)	15.70	12.00	1
4711174729081	ADAPTER24W	RSH-3092	Synology	Synology Adapter 24W Set	16.00	15.00	0
4711174729968	HDDTRAY_R7	RSH-4048	Synology	Synology HDD Tray R7	16.00	15.00	7
4711174721009	HDDTRAY_R3	RSH-1132	Synology	Synology HDD Tray R3	17.00	13.50	12
4711174729111	ADAPTER65W_2	RSH-4290	Synology	Synology Adapter 65W_2	17.36	19.50	4
4711174729012	ADAPTER48W/50W_1	RSH-1565	Synology	Synology Adapter 48W/50W_1	18.18	17.00	3
4711174721351	HDDTRAY_R4	RSH-4053	Synology	Synology HDD Tray R4	18.70	14.85	5
4711174729098	ADAPTER30W	RSH-3093	Synology	Synology Adapter 30W Set	19.00	17.50	0
4711174729104	ADAPTER36W	RSH-3094	Synology	Synology Adapter 36W Set	20.00	18.75	3
4711174729128	ADAPTER60W_1	RSH-4046	Synology	Synology Adapter 60W_1	20.03	19.50	17
4711174729579	FAN_80*80*32_1	RSH-1883	Synology	Synology FAN 80*80*32_1	20.66	16.50	1
4711174729586	FAN_80*80*32_2	RSH-1884	Synology	Synology FAN 80*80*32_2	20.66	16.50	3
4711174729913	HDDTRAY_R5	RSH-4291	Synology	Synology HDD Tray R5	22.10	17.55	4
4711174729609	FAN_80*80*32_3	RSH-3102	Synology	Synology FAN 80*80*32_3	24.75	19.50	13
4711174729562	92*92*25_1	RSH-1578	Synology	Synology CPU FAN  92*92*25_1	24.79	21.85	3
4711174729036	ADAPTER72W_2	RSH-1562	Synology	Synology Adapter 72W	25.17	20.79	11
4711174729661	FAN_80*80*25_4	RSH-4842	Synology	Synology FAN 80*80*25_4	28.40	15.00	0
4711174729623	FAN_120*120*25_2	RSH-3104	Synology	Synology FAN 120*120*25_2	37.98	35.09	0
4711174729135	ADAPTER100W_2	RSH-4047	Synology	Synology Adapter 100W_2	57.02	54.00	21
4711174729401	PSU150W_1	RSH-3101	Synology	Synology PSU 150W_1	64.00	61.25	0
4711174729319	PSU100W_1	RSH-1583	Synology	Synology PSU 100W_1	75.00	70.00	0
4711174729395	PSU100W_2	RSH-3100	Synology	Synology PSU 100W_2	75.00	70.00	0
4711174729333	250WPSU_3	RSH-1880	Synology	Synology PSU 250W_3	80.00	71.25	0
4711174728961	PSU200W_2	RSH-4652	Synology	Synology PSU 200W_2	80.00	75.03	0
4711174729210	PSU250W_1	RSH-1584	Synology	Synology PSU 250W_1	83.00	75.00	0
4711174728954	PSU250W_4	RSH-4651	Synology	Synology PSU 250W_4	85.00	79.95	0
4711174729227	250WPSU_2	RSH-1585	Synology	Synology PSU 250W_2	86.00	77.50	0
4711174729234	PSU400W_1	RSH-1586	Synology	Synology PSU 400W_1	141.00	132.50	0
4711174729203	PSU500W_3	RSH-3097	Synology	Synology PSU 500W_3	149.00	142.50	0
4711174729272	500WPSU_1	RSH-1587	Synology	Synology PSU 500W_1	159.00	148.75	1
4711174729289	PSU500W_2	RSH-1588	Synology	Synology PSU 500W_2	161.00	151.25	1
4711174729326	400W/500W PSU_1	RSH-1879	Synology	Synology PSU 400W/500W	177.80	158.75	0
4711174729371	PSU250W-RPModule_2	RSH-3096	Synology	Synology PSU 250W-RP Module_2	191.00	180.00	0
4711174729180	PSU500W-RPModule_2	RSH-4843	Synology	Synology PSU 500W-RP Module_2	191.64	180.00	0
4711174729302	PSU400W-RPModule_1	RSH-1592	Synology	Synology PSU 400W RP Module	315.90	298.89	0
4711174729388	PSU500W-RPModule_1	RSH-3099	Synology	Synology PSU 500W-RP Module_1	346.00	325.00	0
4711174729258	PSU250W-RPModule_1	RSH-1851	Synology	Synology PSU 250W-RP Module_1	367.90	348.09	0
4711174729357	PSU250W-RPSet_3	RSH-3095	Synology	Synology PSU 250W-RP Set_3	471.00	441.25	0
4711174729296	PSU400W-RPSet_1	RSH-1591	Synology	Synology PSU 400W-RP Set	664.30	628.53	0
4711174729173	PSU500W-RPSET_2	RSH-4844	Synology	Synology PSU 500W-RP Set_2	739.48	695.00	0
4711174729364	PSU500W-RPSet_1	RSH-3098	Synology	Synology PSU 500W-RP Set_1	832.00	780.00	0
4711174722839	NVR1218	RSH-4672	Synology	Synology NVR1218	200.00	190.00	11
4711174721979	VS360HD	RSH-3343	Synology	Synology VS360HD	380.17	361.16	9
4711174722617	VS960HD	RSH-4678	Synology	Synology VS960HD	570.00	541.50	4
7050779085411	8541-RDX	RSH-4571	Tandberg Data	Tandberg RDX QuickStor 500GB Cartridge	83.47	80.58	0
7050771087826	8782-RDX	RSH-4566	Tandberg Data	Tandberg RDX QuickStor external Drive enclosure	118.18	113.93	0
7050779085862	8586-RDX	RSH-4572	Tandberg Data	Tandberg RDX QuickStor 1TB Cartridge	126.45	122.33	0
7050779087316	8731-RDX	RSH-4573	Tandberg Data	Tandberg RDX QuickStor 2TB Cartridge	197.52	189.95	0
7050771088632	8863-RDX	RSH-4570	Tandberg Data	Tandberg RDX QuickStor external Drive 500GB	200.83	193.31	0
7050771088649	8864-RDX	RSH-4567	Tandberg Data	Tandberg RDX QuickStor external Drive 1TB	235.54	226.49	0
7050771088656	8865-RDX	RSH-4568	Tandberg Data	Tandberg RDX QuickStor external Drive 2TB	309.09	297.26	0
7050779088078	8807-RDX	RSH-4574	Tandberg Data	Tandberg RDX QuickStor 3TB Cartridge	331.41	318.68	0
7050779088245	8824-RDX	RSH-4575	Tandberg Data	Tandberg RDX QuickStor 4TB Cartridge	390.91	376.43	0
7050771088663	8866-RDX	RSH-4569	Tandberg Data	Tandberg RDX QuickStor external Drive 4TB	452.89	435.76	0
4053162863583	MG04ACA600E	RSH-4982	Toshiba	Toshiba 6TB Enterprise (MG04ACA600E)	206.61	185.00	0
4047999502050	MG05ACA800E	RSH-4981	Toshiba	Toshiba 8TB Enterprise (MG05ACA800E)	219.01	202.00	0
6935364093242	TL-PB2600	RSH-3955	TP-LINK	TP-LINK 2600mAh Powerbank TL-PB2600	11.57	6.64	0
6935364030490	TL-POE10R	RSH-3623	TP-LINK	TP-LINK TL-POE10R Power over Ethernet Adapter Splitter	14.88	10.38	0
6935364093266	TL-PB5200	RSH-3954	TP-LINK	TP-LINK 5200mAh Powerbank TL-PB5200	14.88	10.16	0
6935364091477	UH400	RSH-4022	TP-LINK	TP-LINK Draagbare 4-poorts USB 3.0 Hub UH400	14.88	9.86	0
6935364050856	Archer T2U	RSH-3956	TP-LINK	TP-LINK AC600 Wireless Dual Band USB Adapter Archer T2U	17.36	12.96	0
6935364091743	UE300	RSH-4023	TP-LINK	TP-LINK USB 3.0 naar Gigabit Ethernet Netwerkadapter UE300	17.36	12.45	0
6935364021146	TL-SG105	RSH-3633	TP-LINK	TP-LINK TL-SG105 Smart 5-Port Metal Gigabit Switch	20.66	15.51	25
6935364070199	TL-WA850RE	RSH-4002	TP-LINK	TP-LINK 300 Mbps Universele Wireless N Range Extender TL-WA850RE	20.66	16.08	0
6935364002176	TL-PB10400	RSH-4317	TP-LINK	TP-LINK 10400mAh Powerbank TL-PB10400	20.66	15.56	0
6935364030506	TL-POE150S	RSH-1629	TP-LINK	TP-LINK PoE Injector TL-POE150S	21.49	16.60	23
6935364092313	TL-SG1008D V6	RSH-3627	TP-LINK	TP-LINK TL-SG1008D V6 Unmanaged 8-Port Gigabit Desktop Switch	22.31	17.10	8
6935364030216	TL-SM311LS	RSH-3312	TP-LINK	TP-LINK TL-SM311LS SFP mini-GBIC Module	25.62	20.77	0
6935364030209	TL-SM311LM	RSH-3311	TP-LINK	TP-LINK TL-SM311LM SFP mini-GBIC Module	26.45	21.25	0
6935364022037	TL-SG105E	RSH-3634	TP-LINK	TP-LINK TL-SG105E 5-Port Gigabit Easy Smart Switch	26.45	21.69	28
6935364098117	TL-SG108 V3	RSH-4798	TP-LINK	TP-LINK 8-poorts Desktop Gigabit Switch TL-SG108	26.45	21.79	19
6935364071295	RE200	RSH-4001	TP-LINK	TP-LINK AC750 WiFi Range Extender RE200	28.10	22.79	12
6935364021856	TL-SG108E	RSH-3636	TP-LINK	TP-LINK TL-SG108E Easy Smart 8-Port Gigabit Switch	33.06	28.01	7
6935364095918	NC210	RSH-4020	TP-LINK	TP-LINK HD Wi-Fi Cloud Camera NC210	33.06	28.12	0
6935364096939	EAP115	RSH-4169	TP-LINK	TP-LINK EAP115 300Mbps Wireless N Access Point	37.19	32.17	0
6935364097974	RE305	RSH-4519	TP-LINK	TP-LINK AC1200 Wi-Fi Range Extender RE305	40.50	35.27	0
6935364093921	RE355	RSH-3959	TP-LINK	TP-LINK AC1200 Wi-Fi Range Extender RE355	42.15	36.79	0
6935364040123	TL-R480T+	RSH-4172	TP-LINK	TP-LINK Load Balance Broadband Router TL-R480T+	49.59	43.59	0
6935364093174	NC250	RSH-4021	TP-LINK	TP-LINK HD Dag/Nacht Cloud camera 300 Mbps Wi-Fi NC250	50.41	44.62	0
6935364020613	TL-SG1016D	RSH-3630	TP-LINK	TP-LINK TL-SG1016D Unmanaged 16-Port Gigabit	55.37	49.80	12
6935364021160	TL-SG1008P	RSH-3628	TP-LINK	TP-LINK TL-SG1008P Unmanaged 8-Port Gigabit Desktop Switch	57.85	51.88	8
6935364092382	RE450	RSH-3650	TP-LINK	TP-LINK RE450 AC1750 Wi-Fi Range Extender	61.16	54.73	8
6935364094744	TL-SG108PE	RSH-4024	TP-LINK	TP-LINK 8-Poorts Gigabit Easy Smart Switch met 4-Poorts PoE TL-S	62.81	56.10	2
6935364094591	M7300	RSH-4019	TP-LINK	TP-LINK 4G Mi-Fi Hotspot M7300	65.29	65.07	2
6935364096915	EAP225	RSH-4452	TP-LINK	TP-LINK EAP225 AC1200 Draadloze Dual Band Gigabit Access Point	68.60	62.26	0
6935364020620	TL-SG1024D	RSH-3631	TP-LINK	TP-LINK TL-SG1024D Unmanaged 24-Port Gigabit Switch	73.55	67.45	7
6935364033125	TL-PA8010P KIT	RSH-3622	TP-LINK	TP-LINK TL-PA8010P KIT AV1200 Gigabit Passthrough Powerline Star	79.34	72.77	1
6935364070601	ArcherC7	RSH-3699	TP-LINK	TP-LINK Archer C7 AC1750	79.34	72.63	0
6935364099046	TL-WPA7510 KIT	RSH-4513	TP-LINK	TP-LINK AV1000 Gigabit Powerline ac Wi-Fi Kit TL-WPA7510 KIT	79.34	72.63	0
6935364092764	TL-MR6400	RSH-4522	TP-LINK	TP-LINK 300Mbps Draadloze N 4G LTE Router TL-MR6400	84.30	77.82	0
6935364094782	TL-PA9020P KIT	RSH-4514	TP-LINK	TP-LINK AV2000 2-Port Gigabit Passthrough Powerline Starter Kit 	86.78	81.42	0
6935364096663	EAP245	RSH-4520	TP-LINK	TP-LINK AC1750 Draadloze Dual Band Gigabit Access Point EAP245	86.78	79.89	0
6935364071745	M7350	RSH-3957	TP-LINK	TP-LINK 4G Wi-Fi Hotspot met display M7350	88.43	81.19	0
6935364094348	RE650	RSH-4518	TP-LINK	TP-LINK AC2600 Wi-Fi Range Extender RE650	95.87	88.98	6
6935364080822	DECO M5(1-PACK)	RSH-4845	TP-LINK	TP-LINK Deco M5 AC1300 Wireless Access Point 1 Pack	95.87	88.41	0
6935364021245	TL-SG1024DE	RSH-4375	TP-LINK	TP-LINK JetStream 24-Port Gigabit Easy Smart Switch TL-SG1024DE	97.52	90.51	4
6935364022167	TL-SG2216	RSH-3638	TP-LINK	TP-LINK TL-SG2216 Smart 16-Port Gigabit Switch	101.65	94.36	5
6935364091972	T1600G-28TS	RSH-3651	TP-LINK	TP-LINK T1600G-28TS (TL-SG2424) Smart 24-Port Gigabit Switch	111.57	104.04	4
6935364033156	TL-PA8030P KIT	RSH-3960	TP-LINK	TP-LINK AV1200 Gigabit Powerline Startset TL-PA8030P KIT	112.40	105.07	0
6935364092740	ARCHER MR200	RSH-4521	TP-LINK	TP-LINK Archer MR200 AC750 Draadloze Dual Band 4G LTE Router	112.40	105.08	14
6935364021351	TL-SG1008PE	RSH-3629	TP-LINK	TP-LINK TL-SG1008PE Unmanaged 8-Port Gigabit Desktop/Rackmount S	116.53	109.23	10
6935364099503	T2600G-18TS	RSH-4524	TP-LINK	TP-LINK JetStream 16-Port Gigabit L2 Managed Switch T2600G-18TS 	116.53	109.22	0
6935364093624	TL-WPA8630 KIT	RSH-3961	TP-LINK	TP-LINK AV1200 Gigabit Powerline AC Wi-Fi Kit TL-WPA8630 KIT	121.49	113.38	1
6935364098858	T1500G-10MPS	RSH-4528	TP-LINK	TP-LINK JetStream 8-Port Gigabit Smart PoE+ Switch T1500G-10MPS	127.27	119.62	0
06935364092290	TOUCH P5	RSH-3875	TP-LINK	TP-LINK Touch P5 AC1900 Touch Screen Wi-Fi Gigabit Router	127.27	81.72	6
6935364094201	EAP320	RSH-4170	TP-LINK	TP-LINK EAP320 AC1200 Wireless Dual Band Gigabit Access Point	128.93	120.66	0
6935364093662	TL-WPA8630P KIT	RSH-3962	TP-LINK	TP-LINK AV1200 Gigabit Powerline ac Wi-Fi Kit TL-WPA8630P KIT	138.02	130.01	0
6935364092498	T2600G-28TS	RSH-3621	TP-LINK	TP-LINK T2600G-28TS (TL-SG3424) JetStream 24-Port Gigabit Switch	143.80	135.25	0
6935364094492	Archer C3150	RSH-4516	TP-LINK	TP-LINK AC3150 Wireless MU-MIMO Gigabit Router Dual-band (2.4 GH	147.93	139.55	2
6935364094225	EAP330	RSH-4171	TP-LINK	TP-LINK EAP330 AC1900 Wireless Dual Band Gigabit Access Point	154.55	145.63	1
6935364098988	TL-WPA9610 KIT	RSH-4512	TP-LINK	TP-LINK AV2000 Gigabit Powerline ac Wi-Fi Kit TL-WPA9610 KIT	154.55	145.63	0
06935364092276	ARCHER C3200	RSH-3874	TP-LINK	TP-LINK Archer C3200 Draadloze Tri-Band Gigabit Router	166.12	150.00	4
6935364080839	DECO M5(3-PACK)	RSH-4846	TP-LINK	TP-LINK Deco M5 AC1300 Wireless Access Point 3 Pack	225.62	214.46	2
6935364094560	T1700G-28TQ	RSH-4525	TP-LINK	TP-LINK JetStream 24-Port Gigabit Stackable Smart Switch T1700G-	229.75	218.43	0
